frame_id,timestamp,has_detection,bbox_cx,bbox_cy,bbox_w,bbox_h,det_confidence,z_mono,z_stereo,disparity,stereo_conf,depth_method,obs_x,obs_y,obs_z
0,18302.991649,1,1030.95,479.19,67.97,71.88,0.9353,1.8766,2.3458,37.1992,0.4088,2,0.1623,-0.3286,2.2968
1,18303.012074,1,1030.77,479.52,67.97,72.53,0.9358,1.8766,2.3354,37.3653,0.3452,2,0.1642,-0.3326,2.3319
1,18303.012074,1,1809.22,1060.03,222.69,268.94,0.5224,0.8669,-1.0000,142.9238,0.0000,0,0.9892,0.5685,0.8669
2,18303.036443,1,1030.66,478.88,68.06,71.69,0.9358,1.8740,2.3228,37.5687,0.3605,2,0.1632,-0.3334,2.3230
3,18303.054660,1,1030.72,478.77,67.94,70.84,0.9349,1.8775,2.2916,38.0792,0.4781,2,0.1617,-0.3302,2.2982
4,18303.070665,1,1030.66,479.30,68.11,71.47,0.9344,1.8727,2.3248,37.5353,0.4059,2,0.1633,-0.3321,2.3235
5,18303.086523,1,1030.91,479.28,67.98,71.75,0.9344,1.8762,2.2838,38.2088,0.5210,2,0.1618,-0.3275,2.2908
6,18303.102132,1,1030.61,479.20,67.97,71.34,0.9358,1.8766,2.3160,37.6781,0.3920,2,0.1626,-0.3314,2.3165
7,18303.118238,1,1030.62,479.05,68.25,71.22,0.9358,1.8688,2.3099,37.7783,0.3759,2,0.1622,-0.3310,2.3101
8,18303.134132,1,1030.93,479.09,68.08,71.62,0.9344,1.8736,2.2921,38.0711,0.4612,2,0.1622,-0.3289,2.2964
9,18303.149708,1,1030.64,479.12,68.28,71.50,0.9363,1.8680,2.3223,37.5765,0.4066,2,0.1630,-0.3321,2.3197
10,18303.173583,1,1030.50,479.02,67.81,71.97,0.9372,1.8809,2.3280,37.4838,0.3780,2,0.1631,-0.3336,2.3276
11,18303.190675,1,1030.92,478.98,67.97,71.11,0.9339,1.8766,2.2925,38.0651,0.4357,2,0.1623,-0.3295,2.2979
12,18303.206436,1,1030.56,478.95,68.19,70.91,0.9372,1.8705,2.3147,37.6997,0.3908,2,0.1623,-0.3319,2.3145
13,18303.222286,1,1030.36,479.36,67.91,71.78,0.9395,1.8783,2.3235,37.5574,0.3729,2,0.1623,-0.3319,2.3235
14,18303.238146,1,1030.61,479.16,68.28,71.50,0.9363,1.8680,2.3008,37.9271,0.4646,2,0.1617,-0.3296,2.3030
15,18303.253912,1,1030.44,479.03,67.81,71.31,0.9386,1.8809,2.3145,37.7029,0.4076,2,0.1621,-0.3320,2.3167
16,18303.269722,1,1030.17,479.19,67.78,71.88,0.9404,1.8817,2.3187,37.6339,0.4069,2,0.1615,-0.3320,2.3206
17,18303.285622,1,1030.53,479.42,68.19,72.16,0.9368,1.8705,2.2845,38.1986,0.4900,2,0.1605,-0.3269,2.2901
18,18303.301408,1,1030.41,478.97,68.19,71.38,0.9386,1.8705,2.3093,37.7870,0.4135,2,0.1615,-0.3312,2.3099
19,18303.317254,1,1029.99,478.95,67.98,71.84,0.9412,1.8760,2.3451,37.2108,0.3987,2,0.1623,-0.3356,2.3406
20,18303.333813,1,1030.45,478.88,67.97,71.19,0.9377,1.8765,2.2819,38.2410,0.4838,2,0.1602,-0.3286,2.2894
21,18303.349738,1,1030.08,478.88,68.34,71.19,0.9408,1.8662,2.2930,38.0560,0.4160,2,0.1595,-0.3294,2.2956
22,18303.368722,1,1030.09,479.03,67.73,72.38,0.9408,1.8830,2.3719,36.7909,0.3598,2,0.1643,-0.3387,2.3639
23,18303.384853,1,1030.20,479.00,68.59,71.56,0.9390,1.8594,2.2261,39.1992,0.5835,2,0.1560,-0.3211,2.2400
24,18303.401258,1,1030.20,478.91,68.22,71.94,0.9404,1.8696,2.3312,37.4325,0.4109,2,0.1621,-0.3338,2.3268
25,18303.417527,1,1029.92,478.91,68.16,72.50,0.9421,1.8713,2.3044,37.8676,0.4092,2,0.1597,-0.3308,2.3057
26,18303.433394,1,1030.55,478.97,67.97,71.75,0.9372,1.8766,2.2876,38.1457,0.4636,2,0.1608,-0.3288,2.2930
27,18303.450846,1,1030.19,478.62,68.44,71.25,0.9395,1.8636,2.3021,37.9058,0.4069,2,0.1603,-0.3311,2.3018
28,18303.467206,1,1029.95,478.89,67.95,72.34,0.9412,1.8769,2.3438,37.2308,0.4051,2,0.1621,-0.3356,2.3390
29,18303.484750,1,1030.42,478.91,68.22,72.25,0.9381,1.8697,2.3002,37.9366,0.4380,2,0.1611,-0.3303,2.3024
30,18303.500859,1,1029.97,478.78,68.12,71.38,0.9417,1.8722,2.2901,38.1046,0.4240,2,0.1591,-0.3296,2.2944
31,18303.517567,1,1029.77,479.02,68.09,72.47,0.9412,1.8730,2.3351,37.3699,0.4195,2,0.1610,-0.3341,2.3314
32,18303.533011,1,1030.38,479.16,67.94,71.62,0.9390,1.8774,2.2870,38.1556,0.4437,2,0.1603,-0.3282,2.2933
33,18303.550822,1,1029.94,479.30,68.31,72.03,0.9408,1.8670,2.3075,37.8174,0.4317,2,0.1599,-0.3298,2.3076
34,18303.566322,1,1029.73,478.88,67.97,72.06,0.9408,1.8764,2.3401,37.2910,0.4094,2,0.1612,-0.3353,2.3365
35,18303.584160,1,1030.17,479.23,68.16,72.22,0.9404,1.8713,2.2737,38.3796,0.5143,2,0.1588,-0.3263,2.2813
36,18303.598585,1,1029.92,478.91,68.47,71.81,0.9417,1.8627,2.2997,37.9456,0.4328,2,0.1593,-0.3300,2.3002
37,18303.617563,1,1029.83,478.89,67.84,72.22,0.9408,1.8799,2.3553,37.0501,0.4247,2,0.1624,-0.3371,2.3496
38,18303.632891,1,1030.52,478.47,68.34,70.94,0.9358,1.8663,2.2554,38.6906,0.4880,2,0.1587,-0.3264,2.2653
39,18303.650845,1,1029.94,478.94,68.44,72.56,0.9421,1.8636,2.3243,37.5438,0.4276,2,0.1608,-0.3328,2.3204
40,18303.668189,1,1029.84,478.86,67.94,72.28,0.9417,1.8773,2.3421,37.2576,0.4151,2,0.1617,-0.3356,2.3385
41,18303.683991,1,1030.66,478.69,67.75,71.50,0.9363,1.8826,2.2687,38.4645,0.5145,2,0.1602,-0.3277,2.2797
42,18303.700038,1,1030.08,478.48,67.91,71.66,0.9408,1.8782,2.3323,37.4145,0.3765,2,0.1619,-0.3357,2.3305
43,18303.717655,1,1029.89,479.06,68.09,72.50,0.9412,1.8730,2.3383,37.3186,0.4200,2,0.1616,-0.3345,2.3349
44,18303.733016,1,1030.34,478.88,68.00,72.06,0.9395,1.8757,2.2965,37.9980,0.4582,2,0.1607,-0.3303,2.3015
45,18303.750862,1,1029.91,478.45,68.06,71.53,0.9421,1.8739,2.3463,37.1918,0.3900,2,0.1622,-0.3374,2.3419
46,18303.768367,1,1029.79,478.73,67.89,72.22,0.9412,1.8786,2.3294,37.4620,0.4031,2,0.1609,-0.3348,2.3297
47,18303.784208,1,1030.08,478.67,68.16,71.28,0.9408,1.8713,2.2648,38.5300,0.4937,2,0.1580,-0.3271,2.2749
48,18303.801777,1,1029.95,478.52,67.58,71.41,0.9412,1.8873,2.3530,37.0851,0.3977,2,0.1628,-0.3384,2.3501
49,18303.816334,1,1029.93,478.50,67.92,71.81,0.9412,1.8777,2.3361,37.3539,0.4168,2,0.1617,-0.3363,2.3350
50,18303.833368,1,1030.28,478.38,67.88,71.31,0.9386,1.8791,2.2903,38.1016,0.4596,2,0.1603,-0.3313,2.2977
51,18303.849490,1,1030.12,478.27,67.81,71.16,0.9395,1.8808,2.3115,37.7510,0.3729,2,0.1610,-0.3342,2.3150
52,18303.869424,1,1029.91,478.58,67.62,72.22,0.9412,1.8860,2.3511,37.1157,0.3711,2,0.1626,-0.3380,2.3487
53,18303.884088,1,1030.39,477.89,67.91,70.34,0.9363,1.8783,2.2509,38.7677,0.4951,2,0.1583,-0.3281,2.2648
54,18303.903486,1,1029.99,478.39,67.61,71.22,0.9404,1.8864,2.3511,37.1152,0.3499,2,0.1628,-0.3385,2.3479
55,18303.920462,1,1029.92,478.20,67.72,71.66,0.9408,1.8834,2.3563,37.0334,0.3469,2,0.1629,-0.3398,2.3525
56,18303.936249,1,1030.34,477.97,67.88,70.88,0.9377,1.8791,2.2586,38.6350,0.5246,2,0.1586,-0.3288,2.2715
57,18303.952086,1,1030.12,477.95,68.12,71.28,0.9381,1.8722,2.3185,37.6369,0.3520,2,0.1612,-0.3356,2.3182
58,18303.970726,1,1029.95,478.00,68.16,71.38,0.9390,1.8713,2.2806,38.2625,0.3892,2,0.1585,-0.3309,2.2868
59,18303.987625,1,1030.41,477.17,67.75,69.66,0.9358,1.8826,2.2132,39.4284,0.5849,2,0.1561,-0.3257,2.2328
60,18304.003491,1,1029.99,477.28,67.80,70.38,0.9381,1.8812,2.3344,37.3814,0.3368,2,0.1616,-0.3395,2.3303
61,18304.019358,1,1029.68,477.03,68.23,71.19,0.9395,1.8691,2.3312,37.4327,0.3955,2,0.1603,-0.3397,2.3260
62,18304.035136,1,1030.16,475.94,68.25,69.12,0.9363,1.8688,2.2424,38.9150,0.5225,2,0.1568,-0.3325,2.2535
63,18304.050833,1,1029.84,476.55,68.05,71.41,0.9386,1.8743,2.3245,37.5409,0.4161,2,0.1605,-0.3405,2.3210
64,18304.067470,1,1029.83,476.55,68.34,70.97,0.9404,1.8661,2.2930,38.0562,0.4336,2,0.1586,-0.3366,2.2940
65,18304.082735,1,1030.14,475.06,68.22,68.94,0.9358,1.8696,2.2606,38.6012,0.4415,2,0.1578,-0.3374,2.2681
66,18304.099483,1,1029.58,475.52,68.53,70.59,0.9372,1.8610,2.3285,37.4762,0.3765,2,0.1597,-0.3439,2.3213
67,18304.117322,1,1029.59,475.69,68.11,71.31,0.9386,1.8725,2.3129,37.7288,0.3719,2,0.1591,-0.3419,2.3118
68,18304.132952,1,1030.02,474.80,68.22,68.84,0.9358,1.8696,2.1862,39.9152,0.6487,2,0.1532,-0.3292,2.2073
69,18304.149950,1,1029.36,475.80,68.22,70.84,0.9381,1.8695,2.3206,37.6035,0.3923,2,0.1586,-0.3421,2.3156
70,18304.167781,1,1029.36,475.44,68.34,70.56,0.9381,1.8661,2.3165,37.6700,0.3755,2,0.1584,-0.3428,2.3124
71,18304.186192,1,1029.71,474.48,68.36,69.34,0.9372,1.8657,2.2082,39.5175,0.5671,2,0.1534,-0.3326,2.2241
72,18304.202197,1,1029.12,474.98,68.38,72.16,0.9395,1.8652,2.3056,37.8477,0.4088,2,0.1569,-0.3427,2.3023
73,18304.218091,1,1029.05,474.52,68.61,71.28,0.9395,1.8588,2.3044,37.8677,0.4005,2,0.1566,-0.3440,2.3007
74,18304.234049,1,1029.62,473.77,68.17,69.67,0.9372,1.8708,2.2239,39.2389,0.5671,2,0.1541,-0.3368,2.2378
75,18304.251085,1,1028.77,473.94,68.41,71.38,0.9363,1.8642,2.3332,37.3998,0.3712,2,0.1573,-0.3494,2.3249
76,18304.267837,1,1028.80,473.38,68.47,70.64,0.9368,1.8625,2.2984,37.9674,0.4166,2,0.1556,-0.3470,2.2973
77,18304.283834,1,1029.01,473.16,68.77,70.25,0.9404,1.8545,2.2063,39.5524,0.5567,2,0.1510,-0.3361,2.2202
78,18304.301545,1,1028.73,472.45,68.17,71.27,0.9372,1.8706,2.3257,37.5216,0.3864,2,0.1569,-0.3535,2.3202
79,18304.316928,1,1028.81,470.65,68.12,69.67,0.9395,1.8719,2.3050,37.8588,0.3913,2,0.1561,-0.3568,2.3048
80,18304.333085,1,1029.25,470.06,68.06,70.31,0.9395,1.8737,2.2234,39.2467,0.5376,2,0.1530,-0.3484,2.2387
81,18304.351135,1,1028.84,468.21,68.33,70.55,0.9412,1.8664,2.3048,37.8619,0.4189,2,0.1561,-0.3643,2.3029
82,18304.367725,1,1028.70,467.18,68.36,71.11,0.9377,1.8655,2.3026,37.8981,0.4190,2,0.1555,-0.3673,2.3016
83,18304.384430,1,1029.61,465.08,68.16,70.03,0.9363,1.8712,2.2133,39.4266,0.5335,2,0.1535,-0.3623,2.2299
84,18304.402054,1,1030.03,462.75,66.56,70.62,0.9390,1.9161,2.3192,37.6265,0.3687,2,0.1614,-0.3853,2.3254
85,18304.417983,1,1030.40,460.84,66.67,70.38,0.9377,1.9130,2.3188,37.6326,0.3678,2,0.1626,-0.3914,2.3257
86,18304.433145,1,1030.84,458.77,67.00,70.66,0.9339,1.9037,2.2913,38.0838,0.4213,2,0.1624,-0.3940,2.3021
87,18304.450964,1,1031.25,456.38,67.56,72.00,0.9377,1.8880,2.3050,37.8589,0.4364,2,0.1642,-0.4030,2.3102
88,18304.466001,1,1031.71,455.62,67.83,72.12,0.9353,1.8807,2.2972,37.9864,0.4325,2,0.1651,-0.4041,2.3025
89,18304.484332,1,1032.66,454.85,68.25,70.64,0.9310,1.8692,2.2716,38.4150,0.4656,2,0.1664,-0.4024,2.2790
90,18304.499458,1,1033.78,455.30,67.44,71.84,0.9334,1.8919,2.2948,38.0262,0.4875,2,0.1717,-0.4051,2.3025
91,18304.517438,1,1035.20,455.25,67.09,70.12,0.9325,1.9019,2.3149,37.6956,0.4929,2,0.1776,-0.4086,2.3214
92,18304.532750,1,1036.37,457.04,67.64,69.54,0.9325,1.8868,2.2684,38.4697,0.4874,2,0.1781,-0.3957,2.2801
93,18304.550447,1,1037.33,460.04,67.27,68.34,0.9315,1.8973,2.3388,37.3111,0.4228,2,0.1859,-0.3964,2.3400
94,18304.570850,1,1037.84,463.16,68.19,69.70,0.9339,1.8719,2.3465,37.1879,0.4846,2,0.1877,-0.3867,2.3420
95,18304.584282,1,1039.35,467.09,67.73,68.25,0.9363,1.8848,2.3083,37.8036,0.5992,2,0.1903,-0.3696,2.3139
96,18304.600093,1,1039.88,472.52,69.12,69.53,0.9344,1.8470,2.3794,36.6737,0.5491,2,0.1961,-0.3600,2.3647
97,18304.617159,1,1040.69,478.86,70.06,69.91,0.9358,1.8224,2.3592,36.9884,0.6227,2,0.1971,-0.3364,2.3440
98,18304.632856,1,1042.09,486.20,68.77,70.47,0.9381,1.8571,2.3248,37.5355,0.6050,2,0.1998,-0.3100,2.3231
99,18304.650244,1,1043.46,493.47,68.08,69.44,0.9315,1.8762,2.3025,37.8993,0.7209,2,0.2029,-0.2849,2.3084
100,18304.668232,1,1044.29,500.38,67.70,66.05,0.9377,1.8867,2.3106,37.7661,0.5297,2,0.2062,-0.2640,2.3167
101,18304.683750,1,1045.42,511.23,68.41,67.41,0.9353,1.8676,2.3124,37.7375,0.6139,2,0.2096,-0.2291,2.3138
102,18304.704685,1,1045.89,522.05,68.22,67.27,0.9334,1.8728,2.2626,38.5673,0.8135,2,0.2074,-0.1912,2.2733
103,18304.719644,1,1046.34,533.28,66.12,66.76,0.9334,1.9323,2.2861,38.1707,0.6692,2,0.2116,-0.1583,2.3041
104,18304.735397,1,1050.25,546.57,67.88,67.48,0.9399,1.8834,2.2486,38.8080,0.5287,2,0.2199,-0.1140,2.2623
105,18304.751186,1,1050.11,558.75,66.91,67.94,0.9299,1.9106,2.1964,39.7291,0.7977,2,0.2140,-0.0742,2.2054
106,18304.767707,1,1050.27,574.75,67.78,69.94,0.9315,1.8860,2.2990,37.9565,0.3228,2,0.2218,-0.0266,2.2811
107,18304.783820,1,1053.01,589.36,69.17,73.16,0.9363,1.8488,2.2787,38.2957,0.7108,2,0.2279,0.0191,2.2562
108,18304.799597,1,1053.02,603.38,68.45,72.73,0.9334,1.8682,2.2938,38.0435,0.1694,2,0.2296,0.0630,2.2721
109,18304.817298,1,1053.59,619.59,66.45,70.62,0.9305,1.9246,2.3190,37.6290,0.0818,0,0.1959,0.0963,1.9246
110,18304.833163,1,1053.75,637.65,65.81,72.27,0.9284,1.9433,2.3801,36.6642,0.5694,2,0.2404,0.1764,2.3565
111,18304.850480,1,1054.52,654.60,66.28,67.98,0.9263,1.9298,2.3528,37.0892,0.6941,2,0.2407,0.2293,2.3350
112,18304.868223,1,1057.86,673.80,68.53,72.97,0.9329,1.8673,2.1430,40.7202,0.7319,2,0.2300,0.2661,2.1355
113,18304.884228,1,1060.02,694.65,68.27,71.61,0.9339,1.8752,2.2665,38.5006,0.6541,2,0.2471,0.3422,2.2330
114,18304.901591,1,1060.83,715.86,64.41,72.34,0.9236,1.9878,2.3776,36.7014,0.7081,2,0.2623,0.4281,2.3467
115,18304.919961,1,1061.69,737.28,64.75,71.25,0.9299,1.9775,2.3671,36.8653,0.1362,2,0.2641,0.4955,2.3383
116,18304.936958,1,1063.69,761.55,68.00,73.78,0.9377,1.8836,2.2486,38.8077,0.6322,2,0.2573,0.5455,2.2241
117,18304.952859,1,1065.89,786.21,70.72,75.48,0.9294,1.8118,2.3384,37.3180,0.8886,2,0.2706,0.6363,2.2792
118,18304.968668,1,1066.34,806.95,69.92,74.80,0.9349,1.8326,2.2800,38.2727,0.5069,2,0.2670,0.6885,2.2373
119,18304.984542,1,1067.88,836.16,67.25,76.44,0.9294,1.9059,2.2991,37.9547,0.5343,2,0.2755,0.7891,2.2682
120,18305.001855,1,1068.22,832.73,67.50,77.27,0.9315,1.8989,2.2509,38.7672,0.6086,2,0.2717,0.7646,2.2281
121,18305.017900,1,1068.21,809.53,68.80,76.25,0.9329,1.8631,2.3211,37.5961,0.5591,2,0.2774,0.7083,2.2756
122,18305.032695,1,1068.33,792.02,69.72,73.34,0.9339,1.8385,2.2501,38.7812,0.4666,2,0.2702,0.6356,2.2131
123,18305.050947,1,1068.35,776.02,69.92,74.02,0.9353,1.8332,2.2017,39.6340,0.7647,2,0.2654,0.5763,2.1731
124,18305.066135,1,1067.91,757.96,67.88,71.27,0.9329,1.8883,2.2046,39.5826,0.6214,2,0.2658,0.5258,2.1876
125,18305.080836,1,1067.25,739.73,66.25,68.27,0.9325,1.9344,2.2575,38.6544,0.5571,2,0.2702,0.4823,2.2403
126,18305.096535,1,1067.45,726.15,65.48,70.17,0.9263,1.9571,2.2471,38.8330,0.4974,2,0.2684,0.4365,2.2205
127,18305.117829,1,1067.31,710.55,64.62,72.98,0.9274,1.9831,2.4478,35.6495,0.5251,2,0.2879,0.4178,2.3852
128,18305.133743,1,1067.20,698.32,67.04,70.36,0.9390,1.9117,2.3495,37.1417,0.5781,2,0.2762,0.3627,2.2911
129,18305.151276,1,1066.80,686.30,65.59,70.59,0.9344,1.9537,2.3655,36.8893,0.5219,2,0.2775,0.3280,2.3132
130,18305.168636,1,1067.59,674.37,67.62,70.98,0.9339,1.8952,2.3190,37.6298,0.6142,2,0.2740,0.2837,2.2631
131,18305.186120,1,1066.77,663.90,65.84,69.95,0.9358,1.9462,2.3057,37.8469,0.6497,2,0.2715,0.2512,2.2640
132,18305.202905,1,1066.05,651.54,64.71,62.98,0.9236,1.9801,2.2570,38.6631,0.8014,2,0.2639,0.2085,2.2185
133,18305.218775,1,1066.16,642.03,63.30,61.38,0.9219,2.0243,2.4168,36.1061,0.8859,2,0.2804,0.1904,2.3538
134,18305.234673,1,1066.32,636.89,65.54,67.03,0.9268,1.9551,2.3056,37.8478,0.8337,2,0.2686,0.1662,2.2508
135,18305.251188,1,1066.31,628.81,64.00,66.38,0.9284,2.0021,2.3849,36.5892,0.7032,2,0.2772,0.1457,2.3236
136,18305.267771,1,1067.05,623.05,64.78,66.22,0.9294,1.9782,2.2826,38.2289,0.8651,2,0.2693,0.1226,2.2379
137,18305.283992,1,1067.06,618.10,64.62,65.61,0.9279,1.9830,2.2942,38.0369,0.8581,2,0.2705,0.1079,2.2480
138,18305.300487,1,1067.02,613.73,64.72,66.77,0.9274,1.9801,2.2266,39.1912,0.9794,2,0.2625,0.0916,2.1822
139,18305.316969,1,1067.77,611.76,65.28,68.17,0.9353,1.9633,2.1809,40.0126,0.8075,2,0.2587,0.0837,2.1328
140,18305.333088,1,1068.53,609.52,66.25,68.34,0.9358,1.9349,2.1673,40.2639,0.8145,2,0.2577,0.0762,2.1057
141,18305.349049,1,1068.36,608.81,65.78,70.06,0.9329,1.9486,2.1211,41.1401,0.8679,2,0.2524,0.0728,2.0666
142,18305.367208,1,1068.80,607.30,66.08,68.91,0.9325,1.9400,2.1497,40.5924,0.8583,2,0.2551,0.0688,2.0785
143,18305.383297,1,1069.28,607.06,66.12,68.38,0.9320,1.9388,2.1253,41.0583,0.6614,2,0.2534,0.0673,2.0532
